F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61,F62,F63,F64,KELAS
0.039504186,0.03395373,0.037971803,0.033961341,0.03396862,0.03395373,0.031442871,0.033961341,0.03112446,0.028121661,0.028053897,0.028055271,5.192357895,6.944252415,5.015785324,6.948088659,8.69461747,6.944252415,8.456785098,6.948088659,10.98366817,10.70211872,10.68294754,10.71835535,106.3747398,170.6013832,94.67518821,181.3863908,277.776244,170.6013832,250.8492559,181.3863908,417.1845732,374.616112,375.4773053,402.5657147,0.355309215,0.290380017,0.354016857,0.293338755,0.269621377,0.290380017,0.263673126,0.293338755,0.235426667,0.224074532,0.225149516,0.225263644,66.53429129,87.45184416,110.2085826,61.53597293,117.1928018,69.70011065,7647.825046,3786.675965,4858.105425,0.001549063,2.48E-07,1.86E-12,7.51E-11,-6.41E-22,1.83E-14,6.12E-22,SUNFLOWER
0.057918463,0.049277566,0.059643304,0.048887084,0.044815744,0.049277566,0.046358251,0.048887084,0.040565278,0.040316687,0.041846727,0.039980466,4.469933066,5.926906021,4.348724186,5.993899445,7.282932976,5.926906021,7.361988059,5.993899445,8.722544966,8.688954208,9.134494131,8.997903141,123.569842,203.9149839,108.3125663,195.9932502,299.7085684,203.9149839,297.2684159,195.9932502,405.1665503,404.0506422,440.2957182,412.8813511,0.469341463,0.390153271,0.481724176,0.3869057,0.343316521,0.390153271,0.361571326,0.3869057,0.297854597,0.293568872,0.313415558,0.290668903,148.1817193,88.77445827,149.3690401,46.1930399,139.9150936,53.91064748,7880.904441,2133.796935,2906.357911,0.00122774,2.16E-07,1.17E-12,1.93E-13,-1.67E-26,8.46E-17,9.04E-26,SUNFLOWER
0.056165841,0.049245745,0.053682331,0.049494831,0.050607092,0.049245745,0.046489555,0.049494831,0.047360191,0.041817163,0.042060564,0.042303353,6.304700752,8.30255398,6.364569981,8.270827369,9.846786145,8.30255398,10.21128357,8.270827369,11.72958974,12.08200573,12.50661627,11.9832039,191.5715519,302.246267,179.7156926,305.3457652,447.109003,302.246267,449.3573453,305.3457652,603.3886365,609.4451813,642.3264542,604.1121776,0.486691544,0.427457753,0.466713306,0.429215748,0.428174547,0.427457753,0.401170928,0.429215748,0.400304631,0.36889879,0.366193594,0.371914417,116.4542372,94.2938854,113.9388168,56.26800534,109.4247598,54.79619128,8891.336825,3166.088425,3002.622579,0.001441803,1.30E-07,1.02E-10,8.98E-12,1.26E-22,1.87E-15,2.41E-22,SUNFLOWER
0.070394377,0.058302432,0.068744233,0.058208045,0.057133459,0.058302432,0.055508402,0.058208045,0.051256667,0.04733354,0.049185697,0.047296079,4.132673684,5.110829177,4.160064874,5.697473142,6.2195,5.110829177,6.384387399,5.697473142,7.040579186,6.933816592,7.322179322,7.5929985,101.3349474,142.330375,102.1371422,173.8177438,212.355753,142.330375,223.5716289,173.8177438,251.6856772,241.8810937,272.2150682,279.8799294,0.575207059,0.495092067,0.566480208,0.492444102,0.48246454,0.495092067,0.472467992,0.492444102,0.435866964,0.407444728,0.422740195,0.404754017,111.5972733,69.03475595,135.7191411,34.32489192,128.0673273,50.78145439,4765.797529,1178.198205,2578.75611,0.001280031,1.23E-07,4.63E-12,1.63E-12,-4.13E-24,2.73E-16,1.79E-24,SUNFLOWER
0.027200901,0.022830759,0.02737975,0.023281124,0.020304933,0.022830759,0.020559586,0.023281124,0.017341796,0.017444345,0.017638618,0.017878235,2.555339929,3.746649735,2.573972277,3.415377289,4.749126943,3.746649735,4.734527778,3.415377289,6.728843416,6.789252247,6.679379722,6.117087397,30.28197106,64.21267485,32.79422574,51.9156015,96.58263489,64.21267485,100.255869,51.9156015,179.619094,187.3557484,181.9537256,152.1990661,0.431676343,0.340130576,0.437825456,0.3524532,0.283982227,0.340130576,0.293009092,0.3524532,0.21896139,0.222117699,0.226987451,0.232554412,118.8957233,61.72552463,86.47022134,67.47463589,123.9539605,50.58423366,3810.040391,4552.826489,2558.764695,0.001855972,4.34E-08,3.80E-12,3.66E-11,-4.24E-22,6.13E-15,-7.47E-23,PANSY
0.050630677,0.042326707,0.050690025,0.042713326,0.037853378,0.042326707,0.037976108,0.042713326,0.032116653,0.032160519,0.032297643,0.0325597,1.503454327,2.082697963,1.402716475,2.042168628,2.80245264,2.082697963,2.614326296,2.042168628,3.919978764,3.726275544,3.669153846,3.634946697,15.23373707,23.00347438,9.256333333,23.40904798,51.88103849,23.00347438,31.74521305,23.40904798,97.64208194,73.03075642,62.34509231,73.51141996,0.602092877,0.49832745,0.600678105,0.501916791,0.436479046,0.49832745,0.438922092,0.501916791,0.349893558,0.347862954,0.354202722,0.350817502,89.3636673,52.31054925,94.60434799,44.45117981,100.4102486,39.24740697,2736.393563,1975.907387,1540.358954,0.001573885,1.38E-08,4.52E-13,4.45E-11,4.90E-23,3.05E-15,-1.94E-22,PANSY
0.023049799,0.019036353,0.022313933,0.019003424,0.01773676,0.019036353,0.01772051,0.019003424,0.015887362,0.015791948,0.016339861,0.015770145,3.843824315,5.019263903,3.540427379,5.03789549,6.394203481,5.019263903,5.689558528,5.03789549,8.159859155,7.707821252,7.061463987,7.71630334,99.47421844,145.518011,72.04456093,145.8624227,248.152162,145.518011,186.5134047,145.8624227,369.6520255,324.7969873,289.6814908,317.0889243,0.373227277,0.276911839,0.351924219,0.276820453,0.251172184,0.276911839,0.244527913,0.276820453,0.209940383,0.202470356,0.21406406,0.202664042,58.37439333,63.16366954,130.46007,78.73094084,117.3939667,80.50175561,3989.64915,6198.561046,6480.532657,0.001034715,3.75E-08,8.79E-12,1.11E-11,1.08E-22,2.12E-15,-2.38E-23,PANSY
0.044285908,0.038001965,0.045291465,0.038340344,0.035026006,0.038001965,0.03581705,0.038340344,0.030680363,0.030230172,0.031359469,0.030490008,1.522382324,2.126767821,1.432761905,2.102458886,2.883874643,2.126767821,2.711945946,2.102458886,4.121014518,3.911569968,3.870414013,3.855657926,9.530900152,16.95021153,8.298520635,17.47867163,34.25253152,16.95021153,29.8287345,17.47867163,71.25386551,59.44388684,62.37712102,61.32673141,0.588100363,0.488098898,0.593742165,0.492680976,0.436650702,0.488098898,0.438665,0.492680976,0.358904476,0.347453003,0.359270906,0.352117913,128.0867639,75.67124124,187.9804945,48.77364354,195.0354897,61.95921525,5726.136751,2378.868304,3838.944354,0.000851022,4.41E-08,1.34E-12,1.81E-12,1.27E-24,3.72E-16,-2.51E-24,PANSY
0.021661791,0.01876867,0.02315372,0.018803788,0.016440159,0.01876867,0.017539841,0.018803788,0.014318582,0.014698294,0.015289136,0.014711706,4.526634421,5.717154589,3.989202797,6.052871477,7.85190325,5.717154589,7.012185639,6.052871477,10.43775743,9.391858151,9.31177193,10.08025095,61.46047418,89.94915005,46.75781818,102.9111054,168.3462997,89.94915005,134.900648,102.9111054,278.401807,220.0321566,224.8932456,260.0620837,0.276007985,0.21619849,0.302862585,0.216649006,0.174182799,0.21619849,0.193840833,0.216649006,0.135565192,0.139359767,0.152554379,0.140041491,93.95209773,63.86071751,89.30602443,51.71786487,103.5959162,48.47297303,4078.191241,2674.737546,2349.629114,0.001811807,8.28E-08,5.02E-13,5.79E-11,3.09E-22,1.66E-14,-4.31E-23,PANSY
0.057826919,0.050830015,0.06262421,0.05002721,0.044919508,0.050830015,0.049673497,0.05002721,0.038963598,0.039971628,0.043066695,0.039180055,2.39491558,3.055313025,2.013787106,3.11056596,4.393417983,3.055313025,3.698894895,3.11056596,5.997436716,5.264378837,5.062505263,5.424068647,31.14845259,50.4929349,19.87491454,45.29202633,103.3248683,50.4929349,66.98823423,45.29202633,188.8868992,149.1452416,125.4799609,138.969572,0.533035584,0.471438339,0.565465511,0.459086849,0.403720706,0.471438339,0.44229249,0.459086849,0.339414475,0.355234726,0.378264575,0.34405992,56.92856886,68.8769119,81.10235629,62.29127446,88.00217066,61.05260766,4744.028993,3880.202873,3727.420902,0.001449421,2.70E-07,8.64E-12,8.78E-13,-5.19E-25,-7.35E-17,2.36E-24,PANSY
0.084171999,0.070629892,0.083189316,0.070516844,0.067159218,0.070629892,0.068057922,0.070516844,0.061300555,0.059331274,0.063222301,0.059217016,2.822248497,3.873570789,2.77709018,3.695977125,4.859610442,3.873570789,4.680746988,3.695977125,6.293911469,6.123808487,5.973573441,5.806793439,73.00798798,128.8493098,63.47607214,113.0051606,214.3155462,128.8493098,187.0579277,113.0051606,347.8601006,322.0258504,307.0412193,285.4423638,0.519014132,0.417450214,0.498117278,0.420067236,0.383595495,0.417450214,0.378471379,0.420067236,0.33331978,0.322773799,0.34000511,0.325584577,46.260484,66.67776691,72.985032,77.77812762,82.683276,73.86754823,4445.9246,6049.437136,5456.414682,0.001313121,7.76E-08,3.64E-11,1.99E-12,1.11E-23,5.49E-16,-1.27E-23,PANSY
0.040562559,0.034647244,0.040146339,0.03387951,0.030604894,0.034647244,0.030594131,0.03387951,0.026634154,0.027381165,0.026932299,0.026503017,2.066493376,2.830056862,1.94179187,2.712709973,3.702547202,2.830056862,3.458482085,2.712709973,4.98501398,4.749725286,4.630805873,4.578728595,15.99493467,29.3754729,11.19545691,21.04329635,50.86946161,29.3754729,35.97003257,21.04329635,91.75928297,86.67042437,66.78997064,61.27874691,0.4681837,0.377418041,0.462336591,0.368915803,0.316954342,0.377418041,0.315392464,0.368915803,0.254143146,0.260768658,0.255959556,0.250309988,93.13768831,66.80491284,69.99893506,42.50774244,78.3211039,43.0397617,4462.89638,1806.908168,1852.421087,0.002032475,2.62E-07,3.66E-11,3.06E-10,2.25E-20,1.45E-13,-2.33E-20,PANSY
0.041468294,0.034514717,0.039968664,0.034022626,0.032060606,0.034514717,0.030354058,0.034022626,0.027869336,0.026957112,0.026045596,0.026469056,2.004535935,2.692983189,1.841236111,2.650871187,3.577453662,2.692983189,3.337349565,2.650871187,4.759782264,4.477216693,4.532648084,4.428688668,35.11672218,58.34376392,25.1061875,51.83640893,110.3393644,58.34376392,81.78425043,51.83640893,188.6979137,159.4774262,146.912007,144.0354007,0.604596389,0.50871138,0.59406602,0.501559079,0.462475806,0.50871138,0.439511625,0.501559079,0.387922291,0.373307463,0.355503591,0.362644309,107.2374142,52.71983656,133.779643,56.69730416,151.9177227,48.93865668,2779.381167,3214.584299,2394.992118,0.001121794,1.93E-08,1.93E-11,3.90E-12,-5.83E-24,2.76E-16,3.33E-23,PANSY
0.021297088,0.018117465,0.020739359,0.018105297,0.016772987,0.018117465,0.016427095,0.018105297,0.015402693,0.015351449,0.015162447,0.01534761,5.399526002,6.848521199,5.205761989,6.803386524,8.377232334,6.848521199,8.207455516,6.803386524,9.811318264,9.433252583,9.635105169,9.321931856,106.5382574,161.7465232,92.68264298,153.9288061,252.2153935,161.7465232,226.8221673,153.9288061,350.0910391,314.7250389,321.0188414,293.1540647,0.299718737,0.227338851,0.283880019,0.231104128,0.202363792,0.227338851,0.192058294,0.231104128,0.166933011,0.161003924,0.161253,0.165695752,107.8214468,73.23299157,141.3056879,55.54670179,148.9372908,67.13247439,5363.071055,3085.43608,4506.769117,0.001037797,2.78E-08,1.05E-11,1.52E-13,1.62E-25,2.39E-17,-1.01E-25,PANSY
0.015233132,0.013365202,0.015506462,0.013115955,0.01183203,0.013365202,0.012011626,0.013115955,0.010561368,0.010850131,0.010701157,0.01063063,6.687302533,8.48917685,6.237242105,8.880178402,11.62257438,8.48917685,10.88015663,8.880178402,15.67094459,14.28382808,14.62246154,14.9334174,122.8776713,190.0028388,105.0581925,199.3310651,347.1289784,190.0028388,301.5208494,199.3310651,601.4373206,504.0664284,524.2133032,533.7833231,0.206589722,0.162638437,0.215141679,0.158128645,0.129091219,0.162638437,0.133931135,0.158128645,0.10120888,0.107795322,0.106118528,0.103173159,88.03899099,60.82140403,104.5631682,73.26603339,131.7442943,60.99816146,3699.243188,5367.911649,3720.775702,0.001640209,2.31E-07,1.30E-11,7.68E-11,2.00E-21,3.68E-14,-1.38E-21,PANSY
0.087209765,0.078699763,0.090743837,0.07933434,0.073805431,0.078699763,0.078866664,0.07933434,0.066542266,0.065399194,0.072056727,0.066206092,1.527967239,2.11418307,1.388860627,1.998153101,2.806247599,2.11418307,2.545598604,1.998153101,3.875244511,3.692413634,3.513807692,3.464244412,14.80931951,28.31773303,12.37207317,23.009835,49.99201327,28.31773303,42.27889703,23.009835,94.47686467,88.62891356,81.40277273,71.9208562,0.625570427,0.547829486,0.651649232,0.552349435,0.491209473,0.547829486,0.523281981,0.552349435,0.4223691,0.425514781,0.455728907,0.430272853,40.38731826,46.1703494,80.98323826,59.53397335,86.49970087,65.00866829,2131.701164,3544.293983,4226.126953,0.001531609,1.43E-07,4.64E-10,1.22E-11,4.57E-23,-7.24E-16,-9.20E-22,PANSY
0.029607659,0.026328863,0.032139124,0.025749031,0.022237667,0.026328863,0.024249569,0.025749031,0.019235183,0.020394074,0.020991642,0.019909765,2.650699248,3.447066485,2.270140036,3.408148433,4.784183328,3.447066485,4.094147482,3.408148433,6.471755263,5.873681777,5.529837838,5.833040796,23.11421409,41.03426962,18.50522801,36.06210266,73.17728261,41.03426962,59.30993165,36.06210266,129.7155406,116.5905637,106.0848216,104.6516173,0.400490386,0.345861089,0.449789093,0.327529239,0.260968436,0.345861089,0.305228049,0.327529239,0.201944177,0.231397359,0.241508523,0.214750773,124.0942724,69.14761216,135.5554444,46.93096609,143.9806129,46.77541991,4781.392267,2202.515578,2187.939907,0.001155097,2.23E-08,2.68E-12,1.43E-11,8.77E-23,1.95E-15,-1.10E-23,PANSY
0.035506498,0.029151797,0.035989867,0.030426386,0.026242559,0.029151797,0.026716168,0.030426386,0.022339801,0.022008662,0.022765654,0.023110333,2.566509101,3.518787575,2.170493056,3.226414635,4.819085702,3.518787575,4.044250435,3.226414635,6.771432756,6.382909027,5.657902439,5.77011699,24.62676132,38.18540553,13.60054861,35.03981922,86.09636118,38.18540553,46.83174261,35.03981922,168.6660308,126.2447774,92.00363066,114.0690868,0.425189666,0.323796746,0.438580324,0.343329435,0.277858379,0.323796746,0.288194603,0.343329435,0.214889771,0.207609249,0.223007667,0.222653528,88.95665511,51.39057608,96.87579203,42.11863336,78.41130676,39.00789439,2640.99131,1773.979276,1521.615825,0.001769828,3.27E-08,4.01E-12,8.20E-11,3.70E-23,1.37E-14,-1.49E-21,PANSY
0.030087722,0.025373829,0.031305573,0.025600892,0.022148112,0.025373829,0.023161648,0.025600892,0.018699231,0.019036395,0.019557897,0.019302827,2.112425751,3.027198541,2.124231231,3.000487461,4.019935815,3.027198541,4.047744361,3.000487461,5.768641836,5.604940061,5.825819277,5.542479693,18.13075927,35.4875246,18.25067568,34.84928415,64.59805037,35.4875246,65.98939248,34.84928415,130.4618385,122.514183,135.6924819,120.0786816,0.480441712,0.381801755,0.490459742,0.387020598,0.319373417,0.381801755,0.332281959,0.387020598,0.244876935,0.246845088,0.25609345,0.255752697,70.23374813,60.0423066,111.8762039,65.97750784,113.0366447,57.10960369,3605.078582,4353.031541,3261.506834,0.001512646,1.61E-07,7.71E-13,5.74E-11,-2.69E-22,2.18E-14,-2.71E-22,PANSY
0.065992165,0.057609271,0.06463626,0.056976904,0.056129633,0.057609271,0.054191787,0.056976904,0.05019713,0.047348497,0.048342923,0.046628536,1.990383434,2.718047577,1.986173565,2.850068629,3.717729585,2.718047577,3.708406417,2.850068629,5.169437961,4.770026631,5.167186078,5.035827803,34.39045825,60.15639022,30.56622697,62.45138608,118.4736225,60.15639022,105.8053904,62.45138608,224.2279383,186.9625615,201.8886479,194.7096944,0.640050117,0.55900726,0.625644344,0.548641699,0.526009449,0.55900726,0.502062614,0.548641699,0.461089593,0.442057674,0.431167406,0.42985806,42.296768,53.18387383,66.82613867,59.17549143,66.86796533,70.58009838,2828.524435,3501.738786,4981.550287,0.001784042,3.82E-07,4.00E-10,7.82E-10,4.36E-19,4.61E-13,-3.39E-20,PANSY
0.031594174,0.026572337,0.031525558,0.026397198,0.023852618,0.026572337,0.02390073,0.026397198,0.020529771,0.020567565,0.020555692,0.020454421,2.492152529,3.314288483,2.313297972,3.33541029,4.406407562,3.314288483,4.16054375,3.33541029,5.919031322,5.613927585,5.681583725,5.636957204,39.98036259,56.29341991,25.18023713,59.00131933,113.5138029,56.29341991,75.34951875,59.00131933,177.8009459,142.5614364,129.5482441,145.1692551,0.475245573,0.379094353,0.469621527,0.378429237,0.328485332,0.379094353,0.325647906,0.378429237,0.262168645,0.259667275,0.260404441,0.259179164,103.6149034,63.94254562,112.1805794,54.64528318,117.9236885,37.69403544,4088.64914,2986.106974,1420.840307,0.001546205,9.21E-08,4.06E-11,7.34E-12,-9.13E-23,1.46E-15,-8.76E-23,PANSY
0.029140909,0.026520119,0.030043458,0.026498319,0.026098582,0.026520119,0.026789444,0.026498319,0.024897389,0.024281211,0.025158408,0.024193926,4.945687477,6.074554514,4.301696697,5.844836821,7.167991306,6.074554514,6.34318797,5.844836821,8.523422393,8.03275961,7.617746988,7.701826856,119.677538,176.6715323,100.0814985,150.4745046,254.9955354,176.6715323,201.4465444,150.4745046,375.450122,325.8513181,289.0425904,289.5326267,0.310191338,0.259825509,0.340433047,0.258381563,0.233042703,0.259825509,0.249228085,0.258381563,0.218444225,0.218902055,0.223182267,0.21500588,95.1215952,90.75626025,123.9026477,81.96954805,126.5047826,82.24157186,8236.698774,6719.006807,6763.676142,0.001116485,2.41E-07,1.91E-11,5.40E-13,-1.27E-24,6.31E-17,-1.19E-24,PANSY
0.053101954,0.045301146,0.054190622,0.045498873,0.041418747,0.045301146,0.042082212,0.045498873,0.036071146,0.035780451,0.036311139,0.035969879,2.412570268,3.474308978,2.292774775,2.909675206,4.37939464,3.474308978,4.170466165,2.909675206,5.931704168,5.846018661,5.668746988,4.970492496,33.93104951,74.60568284,27.53678078,38.32966835,112.70531,74.60568284,92.69425564,38.32966835,205.0989113,208.1655645,172.3705181,118.3477851,0.525840153,0.439806262,0.530927759,0.45139632,0.392142229,0.439806262,0.399662843,0.45139632,0.325973796,0.324407729,0.333185386,0.333344938,127.8784738,51.27057301,101.2292264,70.90318126,133.7252804,44.11183503,2628.671657,5027.261113,1945.853989,0.001692723,1.92E-07,5.06E-11,4.75E-11,2.23E-21,2.04E-14,6.65E-22,PANSY
0.027103145,0.02414667,0.030568145,0.023994785,0.020004953,0.02414667,0.022839748,0.023994785,0.017020856,0.018310525,0.0196542,0.018204952,3.022277923,3.884107358,2.59648544,3.983425822,5.637651081,3.884107358,4.848201666,3.983425822,7.894438727,6.951374916,6.801518679,7.171686258,30.59643469,52.90949789,23.01903983,49.22460068,103.735715,52.90949789,80.57477763,49.22460068,197.3574928,167.1539235,159.4628977,160.9171273,0.363510076,0.307098528,0.424534271,0.300208793,0.226429252,0.307098528,0.281507096,0.300208793,0.172121387,0.196553208,0.221424072,0.191518896,101.4492376,79.19253345,93.44843183,41.94502831,85.46129322,52.38272104,6271.457354,1759.3854,2743.949463,0.001631664,1.90E-07,1.31E-11,4.34E-12,3.24E-23,1.87E-15,4.42E-24,PANSY
0.052309875,0.047978785,0.053106657,0.047914206,0.046931536,0.047978785,0.048061279,0.047914206,0.044991157,0.043314211,0.04596727,0.043227096,4.678703831,6.150753755,4.303474719,5.883173651,8.032672063,6.150753755,7.270185654,5.883173651,10.56459656,9.936889612,9.396915493,9.260660081,70.81551603,117.447634,54.30923876,106.0504633,217.2986166,117.447634,161.6831083,106.0504633,387.8214843,327.0082524,281.8437944,287.813623,0.324751676,0.268159781,0.330089573,0.272325305,0.241064098,0.268159781,0.247262884,0.272325305,0.209442754,0.205647474,0.216819092,0.211401996,151.6613436,67.80029645,94.09382328,66.49696193,116.6636634,69.01798806,4596.880198,4421.845946,4763.482676,0.001564439,3.21E-07,1.12E-11,2.70E-11,1.45E-22,7.97E-15,4.47E-22,PANSY
0.445510247,0.441128483,0.446425465,0.441222407,0.440158661,0.441128483,0.441293929,0.441222407,0.436297358,0.4344787,0.437870212,0.434237686,2.080112,2.737078156,1.930251721,2.810432866,3.710781563,2.737078156,3.426865145,2.810432866,4.98415261,4.569452157,4.594734073,4.70722972,54.838984,95.06259319,50.56306225,100.2652465,177.2561844,95.06259319,162.5198519,100.2652465,317.5597912,274.7157045,289.005245,288.3080056,0.670191137,0.624012636,0.681525836,0.623539116,0.595769245,0.624012636,0.605548175,0.623539116,0.566586444,0.567584673,0.574500785,0.566074782,170.9265589,37.21179625,167.0988822,95.48722791,189.5700439,58.21072135,1384.71778,9117.810693,3388.48808,0.001148436,3.98E-09,2.92E-14,3.30E-12,1.28E-25,-1.11E-16,1.02E-24,PANSY
0.02085436,0.018293414,0.02314852,0.018490565,0.015668888,0.018293414,0.017533482,0.018490565,0.013479854,0.014017846,0.015102381,0.014346131,4.188712782,5.486756973,3.560887541,5.184784607,7.463759036,5.486756973,6.161525984,5.184784607,10.2084917,9.339420937,8.283412185,8.801646344,93.52198797,156.2245694,79.1817208,139.1791734,254.3301205,156.2245694,200.2197891,139.1791734,408.716908,364.7276848,318.2685603,324.6040487,0.336700985,0.274912254,0.38867429,0.279673702,0.21561529,0.274912254,0.259574284,0.279673702,0.165926532,0.178572166,0.203246341,0.181886571,97.01317117,92.32984373,143.5159189,66.58923953,115.6221321,81.35372073,8524.800043,4434.126822,6618.427877,0.00113416,9.26E-08,1.81E-11,7.74E-12,3.74E-23,-2.34E-15,8.35E-23,PANSY
0.025340813,0.020608776,0.024306895,0.021172801,0.018969984,0.020608776,0.018177293,0.021172801,0.016324936,0.015778854,0.015599694,0.016313726,3.246692493,4.713042156,3.306175595,4.372322025,5.903399631,4.713042156,6.115043219,4.372322025,8.027837157,8.236268472,8.476023881,7.554480216,41.96363902,76.9186498,35.9176994,67.52578967,134.3392828,76.9186498,119.534769,67.52578967,239.3904616,226.4740662,223.5021373,196.7107057,0.397319573,0.295602302,0.370068755,0.307059641,0.262780776,0.295602302,0.242767874,0.307059641,0.206885219,0.194126247,0.18964025,0.204603617,88.34250817,75.30281558,103.9230906,55.66546841,119.6399881,49.73318601,5670.514034,3098.644373,2473.389791,0.001539502,1.13E-07,2.01E-11,1.89E-11,2.63E-22,4.26E-15,2.59E-22,PANSY
0.057222266,0.049027058,0.05741515,0.047677475,0.044030671,0.049027058,0.04435346,0.047677475,0.037861834,0.038222893,0.037987376,0.036861988,1.635660399,2.17213915,1.522263248,2.219211072,2.934098167,2.17213915,2.731256849,2.219211072,3.987306089,3.647552539,3.72045283,3.76214103,18.50758172,31.32542007,14.71556923,29.48799137,58.37812684,31.32542007,46.68578425,29.48799137,103.6155877,87.12915704,83.27560892,83.60447612,0.594945263,0.509860187,0.596774514,0.493413567,0.443849351,0.509860187,0.445999411,0.493413567,0.366391296,0.376790389,0.367430625,0.35848323,28.17158703,38.62038545,63.59172014,49.04913713,59.69824573,54.09839748,1491.534172,2405.817854,2926.63661,0.001904626,6.57E-08,8.61E-11,2.86E-11,7.40E-22,2.14E-15,1.21E-21,PANSY
0.038559452,0.032314214,0.037534292,0.032080973,0.028876549,0.032314214,0.028132236,0.032080973,0.024803787,0.024832083,0.024212658,0.024717423,2.023339514,2.711269653,1.964374415,2.754757565,3.632921092,2.711269653,3.507740625,2.754757565,4.903257552,4.560692771,4.724754304,4.643913153,16.49403168,24.53383522,11.83614353,26.62644478,51.50124798,24.53383522,36.54439688,26.62644478,90.48261532,67.12463604,64.99510172,72.6205886,0.483190173,0.383593501,0.467092434,0.381306969,0.329924378,0.383593501,0.315900521,0.381306969,0.261730433,0.258263225,0.248871698,0.258194369,98.51011838,65.93247677,71.16429907,37.66766997,84.17898442,33.23646342,4347.091493,1418.853361,1104.6625,0.001988241,2.12E-07,2.73E-11,1.28E-10,6.86E-21,5.32E-14,3.26E-21,PANSY
0.271271144,0.263643615,0.270282721,0.263576003,0.263926921,0.263643615,0.261983529,0.263576003,0.259056581,0.253691215,0.256963175,0.253724259,1.382135951,2.005614294,1.591717758,2.145822623,2.557303078,2.005614294,2.839906579,2.145822623,3.570650388,3.460540193,3.822505346,3.691973402,14.49029451,29.05189962,20.28712713,36.25305675,50.10864819,29.05189962,66.03361742,36.25305675,98.55836694,92.67075314,121.0245892,108.2390626,0.681027635,0.612366686,0.668959609,0.609555314,0.587172255,0.612366686,0.580168721,0.609555314,0.541165997,0.529575751,0.534899698,0.525980039,55.57761449,66.86148438,45.55056038,60.08055703,52.21695613,63.25621855,4470.458093,3609.673332,4001.349186,0.001969655,5.67E-07,2.00E-10,1.85E-10,-3.75E-21,-3.73E-14,-3.54E-20,PANSY
0.028260477,0.023673362,0.026467019,0.02253483,0.02059144,0.023673362,0.019235197,0.02253483,0.017261794,0.017539075,0.016109596,0.016635217,2.476498498,3.286597218,2.570953,3.792976343,4.693377444,3.286597218,4.908873876,3.792976343,6.70373494,6.046127367,7.063442122,7.05937132,21.27162162,27.71558733,15.20983797,42.42391389,73.1189594,27.71558733,54.2176472,42.42391389,141.2510843,91.05620074,111.1929508,143.0607603,0.389244333,0.294371364,0.355006033,0.2761331,0.238435489,0.294371364,0.213559314,0.2761331,0.175228378,0.176828683,0.156817123,0.165266522,122.3101139,69.01166557,119.995943,49.65836664,130.6182429,43.71133874,4762.609985,2465.953378,1910.681134,0.001425218,1.22E-07,9.48E-12,1.19E-12,-2.39E-24,4.09E-16,-3.21E-24,PANSY
0.024920573,0.020515501,0.023607295,0.020454738,0.018761764,0.020515501,0.018161769,0.020454738,0.016419308,0.016282893,0.016253949,0.016237783,4.275117611,5.572341842,3.917669627,5.764651861,7.587936854,5.572341842,6.756010676,5.764651861,9.960864478,9.131308151,8.58514082,9.316125713,76.84466095,105.4048025,48.06249378,125.8656852,243.4746967,105.4048025,144.8551281,125.8656852,417.1870871,297.6986594,239.8678217,334.7391631,0.356391284,0.2726249,0.337173771,0.268630629,0.236449129,0.2726249,0.227456949,0.268630629,0.188525948,0.186220313,0.188999513,0.182803722,119.2524894,70.97417681,114.9548688,56.22441775,128.7473617,49.13655329,5037.333774,3161.185151,2414.400869,0.001380867,3.73E-08,6.27E-12,5.82E-11,9.11E-22,5.67E-15,6.39E-22,PANSY
0.020743303,0.017583013,0.020284,0.017316277,0.01546335,0.017583013,0.015114171,0.017316277,0.013421399,0.01356849,0.013105441,0.013322637,3.198887101,4.45081281,3.216467105,4.443703196,5.878057386,4.45081281,5.937634267,4.443703196,8.026976308,7.798846126,8.165990099,7.821013874,24.7605194,47.75644381,22.72485526,42.70221364,84.61350492,47.75644381,78.92236573,42.70221364,162.4767422,153.5246621,155.3225842,138.7962162,0.309098243,0.235514125,0.303833356,0.232550832,0.189395018,0.235514125,0.186818156,0.232550832,0.147496049,0.150357854,0.145965169,0.147639512,109.8519475,78.57252271,111.559491,47.84134361,110.0675862,50.7041456,6173.641325,2288.794159,2570.910381,0.001318976,1.25E-07,1.62E-13,8.00E-12,8.51E-24,2.83E-15,3.26E-24,PANSY
